
35000000,16.9339,0.0449188,0.914286,1,0.955224,
55000000,11.6252,0.0319261,0.934055,1,0.965903,
75000000,9.03731,0.0252459,0.947619,1,0.973105,
95000000,7.30371,0.0204833,0.956421,1,0.977725,
115000000,6.28404,0.0178208,0.961183,1,0.980207,
35000000,16.9336,0.0449177,0.914286,1,0.955224,
55000000,11.6252,0.0319261,0.934055,1,0.965903,
